viajero_id,fecha_llegada,tipo_viajero,edad,tamaño_grupo,duracion_estancia,gasto_total,gasto_diario_promedio,gasto_alimentacion,gasto_hospedaje,gasto_actividades,actividades_preferidas,factor_estacional,mes,año,temporada
viajero_004090,2021-11-08,mochilero,27,1,16,9317.39,582.34,2471.86,1952.26,4893.26,"hostales,transporte_publico,comida_local",0.922,11,2021,otoño
viajero_004091,2025-08-19,gastronomico,30,2,2,17624.97,8812.49,7756.77,6613.38,3254.82,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",1.575,8,2025,verano
viajero_004092,2021-05-22,negocios,44,3,1,12726.66,12726.66,3330.18,6918.82,2477.67,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.025,5,2021,primavera
viajero_004093,2023-07-11,wellness,44,2,6,77606.41,12934.4,29463.13,33565.69,14577.6,"spas,yoga,retiros_wellness",1.612,7,2023,verano
viajero_004094,2024-10-02,familiar,38,4,5,49624.82,9924.96,16510.9,17114.27,15999.64,"parques_tematicos,museos,playas,restaurantes_familiares",0.99,10,2024,otoño
viajero_004095,2021-03-05,familiar,35,4,4,31053.76,7763.44,10311.11,13707.62,7035.04,"parques_tematicos,museos,playas,restaurantes_familiares",0.922,3,2021,primavera
viajero_004096,2023-02-12,cultural,46,1,3,4810.59,1603.53,1592.57,1699.0,1519.02,"museos,sitios_historicos,tours_culturales,teatros",0.752,2,2023,invierno
viajero_004097,2022-12-29,aventura,20,3,11,42650.7,3877.34,10988.52,17190.67,14471.52,"deportes_extremos,senderismo,tours_naturaleza",0.84,12,2022,invierno
viajero_004098,2024-05-09,romantico,28,2,3,19649.12,6549.71,6643.73,7632.84,5372.55,"hoteles_boutique,restaurantes_romanticos,spas",1.32,5,2024,primavera
viajero_004099,2021-06-20,negocios,44,1,3,13019.21,4339.74,3660.32,7323.48,2035.41,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.922,6,2021,verano
viajero_004100,2023-09-23,gastronomico,50,2,3,25138.55,8379.52,11425.08,7565.7,6147.77,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",1.183,9,2023,otoño
viajero_004101,2023-08-25,cultural,57,4,8,88305.99,11038.25,35255.89,37731.86,15318.24,"museos,sitios_historicos,tours_culturales,teatros",1.397,8,2023,verano
viajero_004102,2023-04-14,aventura,28,4,7,38018.51,5431.22,14762.7,14901.06,8354.75,"deportes_extremos,senderismo,tours_naturaleza",1.183,4,2023,primavera
viajero_004103,2023-10-10,familiar,38,3,7,47122.06,6731.72,15511.39,16013.33,15597.35,"parques_tematicos,museos,playas,restaurantes_familiares",0.968,10,2023,otoño
viajero_004104,2021-05-26,negocios,44,1,1,3878.07,3878.07,1113.07,2245.11,519.9,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.025,5,2021,primavera
viajero_004105,2022-01-23,aventura,37,4,6,23146.7,3857.78,7757.97,9113.66,6275.07,"deportes_extremos,senderismo,tours_naturaleza",0.63,1,2022,invierno
viajero_004106,2022-09-19,familiar,30,4,3,24092.8,8030.93,8616.71,7361.65,8114.44,"parques_tematicos,museos,playas,restaurantes_familiares",1.05,9,2022,otoño
viajero_004107,2024-10-23,negocios,36,1,3,10890.51,3630.17,2858.06,5421.84,2610.6,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.43,10,2024,otoño
viajero_004108,2023-08-14,aventura,28,1,5,11448.98,2289.8,3349.79,4554.83,3544.37,"deportes_extremos,senderismo,tours_naturaleza",1.827,8,2023,verano
viajero_004109,2025-05-04,negocios,28,1,2,10478.85,5239.42,3245.01,4358.53,2875.31,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.125,5,2025,primavera
viajero_004110,2023-07-07,familiar,29,3,4,70336.58,17584.15,26863.68,29541.85,13931.05,"parques_tematicos,museos,playas,restaurantes_familiares",1.935,7,2023,verano
viajero_004111,2022-10-15,romantico,33,2,2,8703.13,4351.56,2304.77,3242.53,3155.83,"hoteles_boutique,restaurantes_romanticos,spas",0.945,10,2022,otoño
viajero_004112,2025-08-06,deportivo,31,2,5,32527.18,6505.44,12948.78,9800.09,9778.31,"actividades_deportivas,gimnasios,competencias",1.575,8,2025,verano
viajero_004113,2022-04-14,cultural,43,4,9,69414.13,7712.68,25012.9,29611.73,14789.5,"museos,sitios_historicos,tours_culturales,teatros",1.26,4,2022,primavera
viajero_004114,2024-11-21,romantico,22,2,3,20648.53,6882.84,8130.7,8896.93,3620.9,"hoteles_boutique,restaurantes_romanticos,spas",0.88,11,2024,otoño
viajero_004115,2022-12-17,lujo,60,3,7,283537.23,40505.32,83574.35,152833.58,47129.3,"hoteles_lujo,restaurantes_exclusivos,spas_premium",1.89,12,2022,invierno
viajero_004116,2022-11-21,familiar,26,5,3,43366.46,14455.49,16179.81,18882.27,8304.37,"parques_tematicos,museos,playas,restaurantes_familiares",0.84,11,2022,otoño
viajero_004117,2022-01-20,romantico,40,2,3,18336.25,6112.08,4983.73,6116.51,7236.01,"hoteles_boutique,restaurantes_romanticos,spas",0.735,1,2022,invierno
viajero_004118,2024-10-24,wellness,43,3,3,49965.1,16655.03,13766.96,20426.62,15771.52,"spas,yoga,retiros_wellness",1.1,10,2024,otoño
viajero_004119,2023-10-16,familiar,31,3,3,15599.72,5199.91,4698.86,5790.29,5110.57,"parques_tematicos,museos,playas,restaurantes_familiares",0.968,10,2023,otoño
viajero_004120,2024-10-20,familiar,36,5,7,68891.79,9841.68,26009.13,28849.78,14032.88,"parques_tematicos,museos,playas,restaurantes_familiares",0.99,10,2024,otoño
viajero_004121,2023-05-10,cultural,37,3,6,57498.69,9583.11,21680.12,25528.34,10290.23,"museos,sitios_historicos,tours_culturales,teatros",1.183,5,2023,primavera
viajero_004122,2025-01-23,gastronomico,50,1,2,6783.98,3391.99,2789.74,2283.91,1710.32,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",0.9,1,2025,invierno
viajero_004123,2024-07-31,negocios,49,1,1,3318.55,3318.55,885.32,1605.87,827.36,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.88,7,2024,verano
viajero_004124,2020-10-20,negocios,36,2,2,25266.68,12633.34,7616.11,12102.9,5547.67,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.3,10,2020,otoño
viajero_004125,2023-01-23,familiar,31,3,5,30326.05,6065.21,10426.08,12932.01,6967.96,"parques_tematicos,museos,playas,restaurantes_familiares",0.86,1,2023,invierno
viajero_004126,2024-05-13,familiar,25,4,3,46198.37,15399.46,12502.06,16609.83,17086.48,"parques_tematicos,museos,playas,restaurantes_familiares",1.21,5,2024,primavera
viajero_004127,2021-01-16,aventura,40,3,7,22476.02,3210.86,7987.84,9876.89,4611.3,"deportes_extremos,senderismo,tours_naturaleza",0.615,1,2021,invierno
viajero_004128,2024-01-11,negocios,52,1,2,10509.16,5254.58,3281.8,4730.04,2497.32,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.1,1,2024,invierno
viajero_004129,2025-11-26,negocios,54,1,1,5568.82,5568.82,2010.68,2989.54,568.61,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.35,11,2025,otoño
viajero_004130,2022-08-19,familiar,33,3,6,109566.16,18261.03,33362.79,36332.29,39871.08,"parques_tematicos,museos,playas,restaurantes_familiares",1.785,8,2022,verano
viajero_004131,2020-10-06,familiar,31,3,3,23591.19,7863.73,7386.06,7672.85,8532.28,"parques_tematicos,museos,playas,restaurantes_familiares",0.9,10,2020,otoño
viajero_004132,2021-02-11,aventura,27,3,11,33630.21,3057.29,10147.06,10819.02,12664.13,"deportes_extremos,senderismo,tours_naturaleza",0.512,2,2021,invierno
viajero_004133,2025-04-20,familiar,32,4,7,116116.28,16588.04,32198.74,46006.91,37910.63,"parques_tematicos,museos,playas,restaurantes_familiares",1.35,4,2025,primavera
viajero_004134,2023-07-09,familiar,42,3,4,61614.82,15403.7,16900.77,18709.67,26004.38,"parques_tematicos,museos,playas,restaurantes_familiares",1.935,7,2023,verano
viajero_004135,2021-06-19,familiar,29,4,3,42947.61,14315.87,15829.66,16650.77,10467.18,"parques_tematicos,museos,playas,restaurantes_familiares",1.537,6,2021,verano
viajero_004136,2020-09-11,mochilero,19,2,16,32654.36,2040.9,10823.13,6104.72,15726.51,"hostales,transporte_publico,comida_local",1.1,9,2020,otoño
viajero_004137,2025-03-21,aventura,29,1,8,6870.06,858.76,2451.5,2403.64,2014.93,"deportes_extremos,senderismo,tours_naturaleza",0.9,3,2025,primavera
viajero_004138,2020-05-31,aventura,35,3,7,48945.14,6992.16,13154.84,19871.8,15918.5,"deportes_extremos,senderismo,tours_naturaleza",1.3,5,2020,primavera
viajero_004139,2020-06-03,deportivo,25,2,4,19811.46,4952.87,6620.07,8855.86,4335.53,"actividades_deportivas,gimnasios,competencias",1.4,6,2020,verano
viajero_004140,2025-10-14,familiar,34,3,6,49679.83,8279.97,18334.83,18576.45,12768.55,"parques_tematicos,museos,playas,restaurantes_familiares",1.012,10,2025,otoño
viajero_004141,2022-12-25,wellness,32,2,6,86081.63,14346.94,33138.5,27981.45,24961.67,"spas,yoga,retiros_wellness",1.365,12,2022,invierno
viajero_004142,2020-03-21,negocios,38,1,1,3665.86,3665.86,1193.5,1663.62,808.74,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.2,3,2020,primavera
viajero_004143,2021-11-19,aventura,31,2,10,27585.0,2758.5,8260.7,8623.95,10700.35,"deportes_extremos,senderismo,tours_naturaleza",0.717,11,2021,otoño
viajero_004144,2022-07-27,lujo,37,1,4,99192.9,24798.22,26599.33,55238.67,17354.89,"hoteles_lujo,restaurantes_exclusivos,spas_premium",1.68,7,2022,verano
viajero_004145,2025-05-31,negocios,39,1,3,13959.37,4653.12,5446.66,7781.99,730.73,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.125,5,2025,primavera
viajero_004146,2020-10-25,romantico,48,2,3,15813.6,5271.2,4234.65,5227.72,6351.23,"hoteles_boutique,restaurantes_romanticos,spas",0.9,10,2020,otoño
viajero_004147,2025-06-04,lujo,55,4,8,495167.91,61895.99,139986.44,240858.98,114322.48,"hoteles_lujo,restaurantes_exclusivos,spas_premium",1.575,6,2025,verano
viajero_004148,2022-08-11,familiar,28,5,5,70734.44,14146.89,21586.89,27980.43,21167.12,"parques_tematicos,museos,playas,restaurantes_familiares",1.785,8,2022,verano
viajero_004149,2025-05-26,wellness,43,3,5,116471.07,23294.21,41352.48,42485.97,32632.62,"spas,yoga,retiros_wellness",1.35,5,2025,primavera
viajero_004150,2023-05-03,familiar,37,5,7,114697.39,16385.34,40461.89,36281.49,37954.0,"parques_tematicos,museos,playas,restaurantes_familiares",1.183,5,2023,primavera
viajero_004151,2022-02-22,romantico,25,2,4,44040.56,11010.14,17277.8,15772.5,10990.26,"hoteles_boutique,restaurantes_romanticos,spas",1.575,2,2022,invierno
viajero_004152,2023-11-03,familiar,34,4,3,25070.09,8356.7,7108.86,8173.88,9787.35,"parques_tematicos,museos,playas,restaurantes_familiares",0.86,11,2023,otoño
viajero_004153,2024-05-28,cultural,65,3,5,28107.91,5621.58,9487.42,8546.87,10073.61,"museos,sitios_historicos,tours_culturales,teatros",1.21,5,2024,primavera
viajero_004154,2024-10-12,familiar,36,4,4,25981.84,6495.46,7518.1,10866.15,7597.58,"parques_tematicos,museos,playas,restaurantes_familiares",0.99,10,2024,otoño
viajero_004155,2023-01-15,romantico,42,2,3,9273.66,3091.22,2441.58,3757.11,3074.97,"hoteles_boutique,restaurantes_romanticos,spas",0.752,1,2023,invierno
viajero_004156,2023-11-21,familiar,39,5,4,47755.28,11938.82,15332.7,17613.76,14808.82,"parques_tematicos,museos,playas,restaurantes_familiares",0.86,11,2023,otoño
viajero_004157,2024-06-25,wellness,50,2,5,51434.38,10286.88,15825.9,23056.27,12552.21,"spas,yoga,retiros_wellness",1.54,6,2024,verano
viajero_004158,2020-09-03,aventura,37,4,14,67224.39,4801.74,25151.41,27215.42,14857.56,"deportes_extremos,senderismo,tours_naturaleza",1.4,9,2020,otoño
viajero_004159,2021-02-12,wellness,43,1,6,23285.95,3880.99,9123.32,10227.49,3935.14,"spas,yoga,retiros_wellness",0.717,2,2021,invierno
viajero_004160,2023-12-11,familiar,40,3,3,30739.73,10246.58,9465.96,11862.22,9411.55,"parques_tematicos,museos,playas,restaurantes_familiares",1.505,12,2023,invierno
viajero_004161,2021-06-05,negocios,52,1,3,7596.16,2532.05,2012.43,3198.35,2385.38,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.922,6,2021,verano
viajero_004162,2022-07-09,romantico,44,2,5,62941.72,12588.34,16032.94,22495.12,24413.66,"hoteles_boutique,restaurantes_romanticos,spas",1.47,7,2022,verano
viajero_004163,2025-03-19,familiar,44,4,6,62724.54,10454.09,21065.99,23126.87,18531.69,"parques_tematicos,museos,playas,restaurantes_familiares",1.012,3,2025,primavera
viajero_004164,2025-03-08,familiar,41,4,3,37694.61,12564.87,10718.73,12665.27,14310.62,"parques_tematicos,museos,playas,restaurantes_familiares",1.012,3,2025,primavera
viajero_004165,2020-02-05,negocios,46,1,3,11445.72,3815.24,4560.28,6131.79,753.66,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.1,2,2020,invierno
viajero_004166,2024-04-05,aventura,32,4,6,38679.65,6446.61,15428.27,16986.44,6264.95,"deportes_extremos,senderismo,tours_naturaleza",1.21,4,2024,primavera
viajero_004167,2020-04-22,negocios,48,1,1,4734.72,4734.72,1872.46,2791.53,70.73,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.1,4,2020,primavera
viajero_004168,2025-02-07,gastronomico,34,1,3,5446.54,1815.51,3160.15,1992.34,294.05,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",0.787,2,2025,invierno
viajero_004169,2022-08-15,familiar,26,5,7,134454.27,19207.75,50559.68,53112.5,30782.1,"parques_tematicos,museos,playas,restaurantes_familiares",1.785,8,2022,verano
viajero_004170,2021-01-24,familiar,32,3,4,19277.49,4819.37,6293.53,6489.65,6494.31,"parques_tematicos,museos,playas,restaurantes_familiares",0.82,1,2021,invierno
viajero_004171,2022-02-23,gastronomico,40,3,3,24615.69,8205.23,14293.98,9032.45,1289.25,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",0.735,2,2022,invierno
viajero_004172,2023-02-06,romantico,29,2,2,25780.65,12890.32,9737.49,10052.41,5990.74,"hoteles_boutique,restaurantes_romanticos,spas",1.612,2,2023,invierno
viajero_004173,2022-11-11,romantico,38,2,3,18597.05,6199.02,5861.64,6952.93,5782.49,"hoteles_boutique,restaurantes_romanticos,spas",0.84,11,2022,otoño
viajero_004174,2024-02-06,familiar,38,5,5,34610.11,6922.02,13712.18,10932.1,9965.82,"parques_tematicos,museos,playas,restaurantes_familiares",0.77,2,2024,invierno
viajero_004175,2020-04-12,familiar,27,5,3,37578.68,12526.23,13611.44,12555.95,11411.29,"parques_tematicos,museos,playas,restaurantes_familiares",1.2,4,2020,primavera
viajero_004176,2023-09-13,familiar,35,3,6,47731.43,7955.24,13327.11,15269.76,19134.56,"parques_tematicos,museos,playas,restaurantes_familiares",1.075,9,2023,otoño
viajero_004177,2024-07-21,familiar,25,4,7,100720.93,14388.7,34002.88,34129.52,32588.52,"parques_tematicos,museos,playas,restaurantes_familiares",1.98,7,2024,verano
viajero_004178,2022-03-22,familiar,36,5,6,65789.58,10964.93,18585.24,20958.74,26245.6,"parques_tematicos,museos,playas,restaurantes_familiares",0.945,3,2022,primavera
viajero_004179,2023-08-18,mochilero,20,1,9,6567.62,729.74,2531.57,1368.73,2667.32,"hostales,transporte_publico,comida_local",1.505,8,2023,verano
viajero_004180,2023-02-26,gastronomico,39,4,2,18907.6,9453.8,10730.9,5920.79,2255.91,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",0.752,2,2023,invierno
viajero_004181,2020-11-22,aventura,21,4,7,26050.92,3721.56,7485.43,9416.54,9148.95,"deportes_extremos,senderismo,tours_naturaleza",0.7,11,2020,otoño
viajero_004182,2025-02-02,aventura,32,2,10,14752.35,1475.23,5885.16,6185.72,2681.46,"deportes_extremos,senderismo,tours_naturaleza",0.562,2,2025,invierno
viajero_004183,2024-06-17,gastronomico,57,3,3,46073.96,15357.99,20874.61,18123.04,7076.31,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",1.54,6,2024,verano
viajero_004184,2024-04-30,gastronomico,30,1,2,8891.92,4445.96,4293.39,2772.33,1826.2,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",1.21,4,2024,primavera
viajero_004185,2024-05-16,cultural,48,4,5,39072.15,7814.43,11732.26,16753.87,10586.02,"museos,sitios_historicos,tours_culturales,teatros",1.21,5,2024,primavera
viajero_004186,2020-11-19,familiar,34,4,5,48877.61,9775.52,18360.69,15913.56,14603.36,"parques_tematicos,museos,playas,restaurantes_familiares",0.8,11,2020,otoño
viajero_004187,2024-11-25,aventura,39,4,7,29395.9,4199.41,10777.72,11831.83,6786.35,"deportes_extremos,senderismo,tours_naturaleza",0.77,11,2024,otoño
viajero_004188,2025-07-03,cultural,50,2,8,64795.89,8099.49,18880.15,26633.65,19282.09,"museos,sitios_historicos,tours_culturales,teatros",1.575,7,2025,verano
viajero_004189,2025-01-29,familiar,29,5,4,34349.81,8587.45,11552.65,12424.21,10372.96,"parques_tematicos,museos,playas,restaurantes_familiares",0.9,1,2025,invierno
viajero_004190,2023-02-28,negocios,32,1,1,5879.33,5879.33,2309.69,2990.49,579.14,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.183,2,2023,invierno
viajero_004191,2022-03-07,familiar,39,4,3,20916.91,6972.3,5522.57,7654.65,7739.69,"parques_tematicos,museos,playas,restaurantes_familiares",0.945,3,2022,primavera
viajero_004192,2021-04-30,familiar,35,4,5,45092.54,9018.51,13973.73,19056.31,12062.5,"parques_tematicos,museos,playas,restaurantes_familiares",1.23,4,2021,primavera
viajero_004193,2023-05-15,cultural,37,2,6,32616.21,5436.03,11160.06,10968.5,10487.65,"museos,sitios_historicos,tours_culturales,teatros",1.183,5,2023,primavera
viajero_004194,2021-12-02,cultural,45,2,9,25036.8,2781.87,9129.22,7853.34,8054.25,"museos,sitios_historicos,tours_culturales,teatros",1.127,12,2021,invierno
viajero_004195,2021-09-18,familiar,35,4,5,55883.43,11176.69,13996.86,22392.53,19494.05,"parques_tematicos,museos,playas,restaurantes_familiares",1.025,9,2021,otoño
viajero_004196,2021-10-10,familiar,45,5,3,36089.45,12029.82,12199.53,12595.58,11294.34,"parques_tematicos,museos,playas,restaurantes_familiares",0.922,10,2021,otoño
viajero_004197,2023-01-11,negocios,28,1,1,2970.65,2970.65,775.2,1687.88,507.57,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.075,1,2023,invierno
viajero_004198,2021-07-25,negocios,28,1,1,2311.86,2311.86,804.6,1049.97,457.29,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.82,7,2021,verano
viajero_004199,2025-12-13,cultural,32,1,9,25112.07,2790.23,9417.81,8208.96,7485.3,"museos,sitios_historicos,tours_culturales,teatros",1.238,12,2025,invierno
viajero_004200,2021-12-08,gastronomico,57,1,3,14381.6,4793.87,8154.8,4968.5,1258.3,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",1.333,12,2021,invierno
viajero_004201,2024-05-05,familiar,32,4,5,74963.12,14992.62,19455.32,26081.47,29426.34,"parques_tematicos,museos,playas,restaurantes_familiares",1.21,5,2024,primavera
viajero_004202,2023-02-21,mochilero,18,1,20,14564.33,728.22,5810.17,2693.44,6060.72,"hostales,transporte_publico,comida_local",0.752,2,2023,invierno
viajero_004203,2020-07-14,gastronomico,41,1,4,12614.38,3153.6,6963.5,5013.85,637.03,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",1.5,7,2020,verano
viajero_004204,2024-01-06,familiar,26,5,4,45059.12,11264.78,16808.1,13541.63,14709.39,"parques_tematicos,museos,playas,restaurantes_familiares",0.88,1,2024,invierno
viajero_004205,2022-06-23,negocios,39,1,1,2711.14,2711.14,925.38,1545.06,240.7,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.945,6,2022,verano
viajero_004206,2021-05-02,aventura,33,2,10,53087.93,5308.79,18974.25,23102.12,11011.55,"deportes_extremos,senderismo,tours_naturaleza",1.333,5,2021,primavera
viajero_004207,2024-02-01,familiar,30,4,6,28961.86,4826.98,10524.07,12523.36,5914.43,"parques_tematicos,museos,playas,restaurantes_familiares",0.77,2,2024,invierno
viajero_004208,2024-12-12,familiar,39,3,6,86921.83,14486.97,30188.74,34122.84,22610.25,"parques_tematicos,museos,playas,restaurantes_familiares",1.54,12,2024,invierno
viajero_004209,2024-07-09,romantico,39,2,2,20811.71,10405.86,5449.19,6685.52,8677.01,"hoteles_boutique,restaurantes_romanticos,spas",1.54,7,2024,verano
viajero_004210,2020-10-24,mochilero,24,3,18,49448.59,2747.14,14156.31,9448.22,25844.06,"hostales,transporte_publico,comida_local",1.0,10,2020,otoño
viajero_004211,2024-01-02,aventura,39,1,9,11119.27,1235.47,2959.7,4366.58,3792.98,"deportes_extremos,senderismo,tours_naturaleza",0.66,1,2024,invierno
